profile_id,age,annual_income,income_sources,tax_return_filed,late_filing_count,outstanding_dues,previous_default_count,income_growth_rate,deduction_claim_ratio,tax_compliance_score,compliance_risk
TAXP02950,33,1508500,Business,1,0,0,1,0.111,0.387,0.929,Low
TAXP02951,63,280000,Business,0,2,0,1,0.187,0.179,0.694,Medium
TAXP02952,38,1119300,Salary,1,0,12600,1,0.007,0.271,0.913,Low
TAXP02953,36,525800,Business,1,0,0,1,0.08,0.147,0.926,Low
TAXP02954,42,150000,Multiple,0,2,0,1,0.244,0.162,0.686,Medium
TAXP02955,54,150000,Business,0,1,56500,0,-0.012,0.342,0.54,Medium
TAXP02956,53,312300,Salary,1,2,10500,0,-0.117,0.253,0.762,Low
TAXP02957,55,952800,Salary,1,3,0,1,-0.002,0.448,0.831,Low
TAXP02958,25,705500,Multiple,1,0,0,0,-0.042,0.467,0.927,Low
TAXP02959,28,742300,Multiple,0,1,0,1,0.003,0.189,0.736,Low
TAXP02960,59,2648200,Salary,0,0,0,0,-0.176,0.156,0.885,Low
TAXP02961,65,260700,Professional,1,1,0,0,0.138,0.141,0.921,Low
TAXP02962,26,637300,Salary,0,1,0,1,0.239,0.348,0.765,Low
TAXP02963,61,809300,Business,1,0,0,0,-0.03,0.089,0.98,Low
TAXP02964,32,382500,Salary,1,1,0,2,-0.004,0.093,0.852,Low
TAXP02965,65,663400,Salary+Business,1,2,0,0,0.07,0.183,0.885,Low
TAXP02966,65,205400,Multiple,0,2,0,0,-0.046,0.231,0.782,Low
TAXP02967,49,1793800,Salary,1,1,35800,0,0.257,0.217,0.752,Low
TAXP02968,29,397900,Business,0,0,0,0,-0.042,0.063,0.899,Low
TAXP02969,56,2806200,Salary,0,1,0,1,0.016,0.166,0.744,Low
TAXP02970,25,635000,Salary,0,2,59600,0,-0.022,0.323,0.388,High
TAXP02971,36,1362600,Salary,1,1,0,0,0.261,0.304,0.828,Low
TAXP02972,49,625500,Salary,1,0,0,1,0.063,0.255,0.889,Low
TAXP02973,24,635800,Multiple,1,0,0,0,0.419,0.101,0.966,Low
TAXP02974,38,426900,Salary,1,0,0,0,0.157,0.244,0.932,Low
TAXP02975,56,708200,Salary+Investments,1,0,0,1,0.285,0.291,0.892,Low
TAXP02976,25,817200,Salary,1,3,0,0,0.048,0.086,0.861,Low
TAXP02977,37,369600,Business,1,1,14900,1,-0.051,0.45,0.71,Low
TAXP02978,21,594000,Business,1,2,0,0,0.095,0.038,0.864,Low
TAXP02979,50,418900,Multiple,1,2,0,0,-0.009,0.478,0.885,Low
TAXP02980,24,3404100,Salary,1,2,0,0,-0.22,0.124,0.848,Low
TAXP02981,33,609300,Salary,1,0,3100,0,0.262,0.189,0.93,Low
TAXP02982,44,1977400,Salary+Business,1,1,0,0,0.105,0.093,0.971,Low
TAXP02983,30,564600,Salary+Business,1,0,0,0,-0.012,0.149,0.98,Low
TAXP02984,31,783400,Professional,1,1,0,1,0.16,0.107,0.885,Low
TAXP02985,58,251000,Salary,1,4,0,0,0.108,0.489,0.849,Low
TAXP02986,55,471100,Salary,1,1,17100,0,0.326,0.101,0.885,Low
TAXP02987,24,756400,Salary+Investments,1,0,0,0,0.169,0.078,0.944,Low
TAXP02988,59,2036300,Professional,1,1,59300,1,0.075,0.165,0.602,Medium
TAXP02989,42,762700,Professional,1,0,0,0,0.211,0.18,0.949,Low
TAXP02990,27,1760300,Salary,1,2,0,1,0.094,0.098,0.797,Low
TAXP02991,61,1031000,Salary,1,0,0,0,0.129,0.264,0.98,Low
TAXP02992,36,2097900,Multiple,1,0,9100,0,0.296,0.227,0.856,Low
TAXP02993,35,622900,Salary+Business,1,0,0,1,-0.087,0.049,0.946,Low
TAXP02994,27,3633400,Salary,0,0,0,0,-0.038,0.572,0.807,Low
TAXP02995,60,458300,Multiple,0,1,4800,0,0.033,0.516,0.687,Medium
TAXP02996,33,374300,Business,1,0,0,1,0.056,0.409,0.872,Low
TAXP02997,47,272000,Salary,1,0,0,0,0.285,0.126,0.977,Low
TAXP02998,31,3481800,Salary,1,1,0,2,-0.126,0.082,0.856,Low
TAXP02999,61,1172600,Salary+Business,1,0,25600,0,0.095,0.35,0.843,Low
TAXP03000,56,511000,Salary,1,0,0,1,0.012,0.258,0.943,Low
TAXP03001,43,1597600,Business,1,1,0,0,0.372,0.274,0.859,Low
TAXP03002,36,1066500,Salary+Business,0,0,13400,0,0.241,0.375,0.74,Low
TAXP03003,50,2677400,Salary,0,2,0,0,0.138,0.177,0.753,Low
TAXP03004,43,213300,Multiple,1,2,0,0,0.255,0.487,0.85,Low
TAXP03005,63,537000,Salary,0,0,0,2,-0.111,0.221,0.726,Low
TAXP03006,51,465900,Salary,1,0,0,0,0.424,0.476,0.98,Low
TAXP03007,22,156900,Professional,1,0,0,1,-0.035,0.228,0.86,Low
TAXP03008,58,1394700,Professional,1,0,0,0,0.301,0.308,0.96,Low
TAXP03009,29,535000,Business,1,0,0,0,0.188,0.484,0.974,Low
TAXP03010,34,1107100,Professional,1,2,15900,0,0.142,0.437,0.732,Low
TAXP03011,40,3554600,Salary+Investments,1,1,0,0,0.294,0.203,0.876,Low
TAXP03012,30,504000,Salary+Business,1,1,0,1,0.259,0.517,0.839,Low
TAXP03013,63,480000,Salary+Investments,1,0,0,0,0.117,0.108,0.936,Low
TAXP03014,65,708000,Salary,0,0,9600,1,0.033,0.211,0.722,Low
TAXP03015,28,1323200,Salary,1,2,4100,0,0.12,0.155,0.85,Low
TAXP03016,35,432200,Business,1,0,9900,1,0.084,0.278,0.924,Low
TAXP03017,37,412700,Salary,1,0,41500,0,0.157,0.457,0.726,Low
TAXP03018,51,1391500,Salary+Business,1,0,63500,0,0.263,0.546,0.602,Medium
TAXP03019,47,853700,Salary,0,1,8300,0,0.175,0.366,0.752,Low
TAXP03020,51,150000,Salary,1,0,0,0,0.13,0.345,0.971,Low
TAXP03021,22,269000,Salary,1,2,0,1,-0.005,0.111,0.819,Low
TAXP03022,44,1915700,Salary,0,1,0,0,0.152,0.5,0.818,Low
TAXP03023,30,868100,Salary,0,1,0,1,-0.171,0.12,0.719,Low
TAXP03024,31,375500,Professional,0,1,0,1,-0.028,0.248,0.759,Low
TAXP03025,55,574900,Business,0,4,0,0,0.197,0.038,0.707,Low
TAXP03026,27,656200,Salary,1,0,0,0,0.242,0.473,0.948,Low
TAXP03027,22,1104000,Salary,1,0,0,0,0.097,0.029,0.98,Low
TAXP03028,42,244500,Salary+Investments,1,0,0,1,0.132,0.283,0.863,Low
TAXP03029,54,354800,Salary,1,1,0,1,0.159,0.375,0.831,Low
TAXP03030,43,791200,Business,1,3,18200,0,0.209,0.296,0.683,Medium
TAXP03031,28,604900,Business,0,3,0,1,0.068,0.591,0.629,Medium
TAXP03032,55,981100,Business,1,0,0,0,-0.057,0.365,0.967,Low
TAXP03033,38,268200,Salary+Investments,1,0,0,0,0.162,0.062,0.919,Low
TAXP03034,52,840600,Professional,1,3,0,0,0.413,0.581,0.782,Low
TAXP03035,30,1426400,Multiple,1,4,35100,0,-0.048,0.324,0.616,Medium
TAXP03036,62,922900,Salary+Investments,1,0,0,0,0.08,0.06,0.98,Low
TAXP03037,33,718500,Salary,1,0,6600,0,0.038,0.336,0.92,Low
TAXP03038,64,606600,Salary,1,0,0,2,0.486,0.419,0.867,Low
TAXP03039,37,356300,Salary,1,2,9200,2,-0.054,0.088,0.741,Low
TAXP03040,53,617200,Salary,1,0,0,0,0.074,0.697,0.92,Low
TAXP03041,43,1610000,Business,1,1,0,0,0.042,0.156,0.915,Low
TAXP03042,24,596600,Salary,1,1,0,0,-0.101,0.268,0.98,Low
TAXP03043,25,342500,Salary,1,0,0,0,-0.109,0.214,0.98,Low
TAXP03044,39,456000,Salary,0,1,62500,0,0.191,0.171,0.498,Medium
TAXP03045,29,751100,Professional,1,2,21700,1,0.213,0.089,0.728,Low
TAXP03046,48,496700,Professional,1,0,0,0,0.01,0.022,0.98,Low
TAXP03047,27,921900,Multiple,1,0,95000,0,0.325,0.155,0.523,Medium
TAXP03048,47,947100,Salary,1,0,0,0,-0.26,0.393,0.93,Low
TAXP03049,30,1232800,Salary,1,0,1900,0,-0.101,0.465,0.949,Low
TAXP03050,29,1811500,Multiple,1,0,0,2,-0.032,0.066,0.863,Low
TAXP03051,37,1331400,Professional,1,0,0,1,0.099,0.039,0.98,Low
TAXP03052,47,331700,Business,1,1,0,0,0.028,0.036,0.952,Low
TAXP03053,38,339100,Business,1,1,0,0,0.068,0.184,0.872,Low
TAXP03054,36,615500,Salary,1,0,19500,1,0.178,0.313,0.818,Low
TAXP03055,36,469700,Salary+Investments,1,0,0,0,0.333,0.122,0.98,Low
TAXP03056,36,286400,Professional,0,0,0,1,0.228,0.378,0.747,Low
TAXP03057,39,472900,Business,1,0,30400,0,0.109,0.299,0.764,Low
TAXP03058,58,461900,Business,1,2,0,1,0.087,0.154,0.858,Low
TAXP03059,47,400700,Salary,1,0,0,1,0.276,0.475,0.906,Low
TAXP03060,39,517800,Salary,1,0,0,0,0.401,0.424,0.903,Low
TAXP03061,54,1518500,Salary+Business,1,1,0,0,0.202,0.163,0.914,Low
TAXP03062,44,750300,Business,1,0,2900,0,0.022,0.42,0.93,Low
TAXP03063,63,3853300,Salary,1,3,0,0,0.141,0.232,0.82,Low
TAXP03064,46,734900,Salary,1,0,0,0,0.193,0.234,0.967,Low
TAXP03065,30,527500,Multiple,1,0,0,0,0.011,0.344,0.93,Low
TAXP03066,46,651900,Salary,1,2,0,0,0.239,0.276,0.816,Low
TAXP03067,55,781800,Salary,0,1,0,0,0.142,0.156,0.845,Low
TAXP03068,30,889200,Professional,1,1,0,0,0.286,0.333,0.872,Low
TAXP03069,30,2899200,Salary+Business,1,0,35300,0,-0.056,0.209,0.795,Low
TAXP03070,47,353700,Professional,1,0,0,0,-0.179,0.296,0.98,Low
TAXP03071,60,1206500,Salary+Investments,0,1,230100,0,0.037,0.331,0.02,High
TAXP03072,36,754900,Salary,0,0,0,1,0.104,0.066,0.832,Low
TAXP03073,43,209700,Multiple,1,2,6500,1,-0.188,0.395,0.735,Low
TAXP03074,50,1132200,Salary+Investments,1,2,0,0,0.003,0.267,0.916,Low
TAXP03075,50,1619200,Business,1,0,7000,0,0.305,0.186,0.98,Low
TAXP03076,27,350700,Professional,1,0,0,0,0.185,0.022,0.98,Low
TAXP03077,38,645800,Salary,1,0,0,2,0.122,0.035,0.906,Low
TAXP03078,65,187700,Business,1,0,0,0,-0.069,0.54,0.904,Low
TAXP03079,60,262600,Salary,1,1,30200,1,0.3,0.112,0.709,Low
TAXP03080,55,1382400,Salary,1,0,64500,0,0.033,0.296,0.611,Medium
TAXP03081,22,464600,Multiple,1,2,29300,0,0.115,0.365,0.726,Low
TAXP03082,39,292500,Salary,1,1,0,0,0.165,0.569,0.929,Low
TAXP03083,23,766800,Business,1,0,0,0,0.127,0.548,0.892,Low
TAXP03084,34,446200,Salary,1,0,0,0,0.339,0.483,0.952,Low
TAXP03085,59,463100,Salary,1,1,0,0,0.192,0.154,0.904,Low
TAXP03086,38,1106900,Salary,1,1,0,0,0.154,0.089,0.948,Low
TAXP03087,28,281600,Salary,0,1,15500,0,0.086,0.152,0.71,Low
TAXP03088,53,338700,Professional,1,0,0,0,0.169,0.064,0.973,Low
TAXP03089,55,726300,Multiple,0,2,0,0,0.066,0.041,0.774,Low
TAXP03090,50,1306300,Business,1,1,0,0,0.13,0.468,0.884,Low
TAXP03091,57,1585200,Multiple,1,0,0,0,0.045,0.108,0.98,Low
TAXP03092,52,402700,Professional,1,1,0,0,0.02,0.099,0.98,Low
TAXP03093,49,1276500,Professional,1,0,0,0,-0.047,0.467,0.94,Low
TAXP03094,61,369600,Salary,1,0,0,0,0.057,0.22,0.935,Low
TAXP03095,35,2420800,Salary,1,1,0,0,0.046,0.409,0.911,Low
TAXP03096,41,287300,Salary+Investments,0,1,0,0,0.393,0.382,0.783,Low
TAXP03097,46,1691700,Business,1,0,15700,0,0.259,0.31,0.863,Low
TAXP03098,51,405200,Salary,1,0,0,0,0.079,0.17,0.944,Low
TAXP03099,42,2769700,Salary+Business,1,0,42500,0,0.032,0.24,0.765,Low
TAXP03100,40,995000,Salary,1,0,13700,0,0.198,0.37,0.933,Low
TAXP03101,28,312800,Salary+Business,1,1,0,0,0.411,0.298,0.893,Low
TAXP03102,49,446300,Salary,1,0,0,1,0.227,0.096,0.914,Low
TAXP03103,26,1140700,Multiple,1,0,11200,0,-0.175,0.338,0.892,Low
TAXP03104,42,1387000,Salary,1,0,0,0,0.238,0.273,0.976,Low
TAXP03105,39,617700,Salary,1,1,0,1,0.266,0.772,0.798,Low
TAXP03106,55,671200,Professional,1,1,20100,0,0.452,0.176,0.813,Low
TAXP03107,42,1122100,Salary,1,1,2700,1,0.06,0.141,0.887,Low
TAXP03108,21,714700,Multiple,1,0,12600,1,0.122,0.122,0.875,Low
TAXP03109,43,256100,Professional,1,1,42700,2,0.172,0.388,0.578,Medium
TAXP03110,30,362000,Salary,1,0,0,1,-0.022,0.434,0.895,Low
TAXP03111,38,769900,Salary,1,1,0,0,-0.037,0.505,0.919,Low
TAXP03112,34,1559500,Multiple,1,2,23500,0,0.164,0.175,0.751,Low
TAXP03113,28,2080700,Professional,1,0,0,0,-0.147,0.478,0.93,Low
TAXP03114,63,1139400,Salary+Investments,1,1,0,0,-0.111,0.167,0.91,Low
TAXP03115,32,799400,Salary,1,1,0,0,0.231,0.291,0.894,Low
TAXP03116,43,1114500,Multiple,1,0,13700,0,0.18,0.112,0.862,Low
TAXP03117,58,402200,Business,1,1,0,0,0.3,0.329,0.878,Low
TAXP03118,37,582100,Professional,1,2,19500,0,0.174,0.274,0.698,Medium
TAXP03119,63,359100,Salary,1,0,0,0,0.102,0.77,0.881,Low
TAXP03120,39,264500,Salary,1,0,0,0,0.306,0.259,0.921,Low
TAXP03121,63,826400,Multiple,0,0,0,0,0.032,0.113,0.91,Low
TAXP03122,41,742900,Multiple,1,0,19300,0,0.047,0.319,0.839,Low
TAXP03123,21,1066400,Salary,1,1,0,2,0.09,0.279,0.79,Low
TAXP03124,60,963100,Multiple,1,0,196800,0,0.172,0.379,0.02,High
TAXP03125,59,774100,Salary,1,1,0,0,0.089,0.427,0.977,Low
TAXP03126,64,970400,Salary,0,1,0,0,-0.138,0.15,0.892,Low
TAXP03127,26,630300,Salary,1,0,0,0,0.057,0.041,0.98,Low
TAXP03128,58,875000,Salary,1,2,25600,1,0.095,0.247,0.713,Low
TAXP03129,36,385300,Salary,0,0,0,0,0.118,0.494,0.876,Low
TAXP03130,58,848200,Salary,1,0,10500,0,0.028,0.208,0.91,Low
TAXP03131,64,1051800,Salary,1,1,0,1,0.181,0.149,0.917,Low
TAXP03132,29,401300,Salary+Business,1,1,0,0,-0.158,0.147,0.98,Low
TAXP03133,37,674700,Salary+Investments,0,0,0,1,0.167,0.473,0.701,Low
TAXP03134,33,414900,Professional,1,0,0,1,0.387,0.272,0.882,Low
TAXP03135,34,444900,Salary,1,1,0,0,0.003,0.32,0.936,Low
TAXP03136,47,289200,Salary+Business,0,1,0,1,0.109,0.305,0.796,Low
TAXP03137,39,1617000,Salary,1,1,0,0,0.06,0.178,0.963,Low
TAXP03138,50,1400100,Salary+Business,1,2,0,0,0.063,0.12,0.913,Low
TAXP03139,51,957100,Business,1,0,0,0,-0.065,0.196,0.98,Low
TAXP03140,30,2689100,Salary,1,1,0,0,0.419,0.149,0.925,Low
TAXP03141,22,567200,Salary,1,1,0,0,0.162,0.214,0.964,Low
TAXP03142,54,5766600,Salary+Investments,1,0,0,0,-0.007,0.359,0.98,Low
TAXP03143,29,551800,Multiple,1,2,0,0,-0.026,0.312,0.934,Low
TAXP03144,29,781100,Professional,1,0,0,0,0.11,0.256,0.98,Low
TAXP03145,48,488100,Multiple,1,0,0,0,-0.247,0.166,0.98,Low
TAXP03146,32,849800,Multiple,0,1,0,0,0.268,0.152,0.823,Low
TAXP03147,29,1186300,Salary,1,1,0,0,0.018,0.21,0.942,Low
TAXP03148,34,598800,Salary+Business,0,0,0,1,0.162,0.405,0.764,Low
TAXP03149,44,2336000,Salary,1,0,46600,0,0.17,0.352,0.7,Medium
TAXP03150,59,772100,Business,1,0,8300,0,0.254,0.433,0.877,Low
TAXP03151,65,789800,Salary,1,0,0,0,0.179,0.159,0.98,Low
TAXP03152,53,337800,Multiple,1,0,0,0,0.219,0.552,0.909,Low
TAXP03153,61,878600,Salary+Business,1,1,0,1,0.263,0.275,0.935,Low
TAXP03154,44,590200,Salary,1,0,0,0,0.047,0.485,0.928,Low
TAXP03155,39,419500,Salary,1,1,2700,0,0.444,0.208,0.893,Low
TAXP03156,57,371600,Business,1,0,0,0,0.156,0.325,0.924,Low
TAXP03157,34,4449900,Salary+Business,0,2,0,0,0.096,0.529,0.822,Low
TAXP03158,57,537700,Multiple,1,0,9200,0,-0.035,0.284,0.89,Low
TAXP03159,65,227700,Salary,1,1,24300,0,0.067,0.511,0.83,Low
TAXP03160,38,393200,Business,1,1,0,0,0.164,0.408,0.864,Low
TAXP03161,49,626300,Business,1,0,0,0,0.115,0.133,0.98,Low
TAXP03162,56,963500,Salary,1,1,8200,1,0.392,0.037,0.819,Low
TAXP03163,56,969200,Business,1,1,53200,1,0.038,0.375,0.592,Medium
TAXP03164,30,1058000,Salary,1,1,0,1,0.209,0.229,0.832,Low
TAXP03165,64,408600,Salary,1,0,63200,1,-0.08,0.257,0.588,Medium
TAXP03166,43,830600,Salary,1,0,0,0,0.449,0.209,0.897,Low
TAXP03167,22,345900,Salary+Investments,1,1,0,0,-0.091,0.112,0.962,Low
TAXP03168,26,416100,Salary,1,0,0,1,0.432,0.455,0.915,Low
TAXP03169,53,335700,Salary,0,1,0,2,0.078,0.117,0.74,Low
TAXP03170,40,276300,Salary+Business,1,2,0,1,-0.258,0.169,0.802,Low
TAXP03171,25,1398600,Multiple,1,0,0,0,0.316,0.226,0.935,Low
TAXP03172,44,1067200,Business,1,0,0,0,0.113,0.397,0.98,Low
TAXP03173,47,1313100,Salary,1,1,20000,1,0.027,0.336,0.795,Low
TAXP03174,24,668700,Professional,1,1,0,0,0.203,0.208,0.91,Low
TAXP03175,36,1137100,Salary,1,1,0,0,0.206,0.403,0.857,Low
TAXP03176,41,182900,Professional,0,0,54400,1,0.166,0.093,0.555,Medium
TAXP03177,56,1210000,Salary,1,1,0,0,0.282,0.445,0.942,Low
TAXP03178,50,738400,Salary,1,0,9400,0,0.14,0.171,0.891,Low
TAXP03179,24,1021000,Salary,1,0,0,0,0.204,0.265,0.98,Low
TAXP03180,48,854600,Salary+Business,1,0,0,0,0.017,0.12,0.968,Low
TAXP03181,61,319400,Salary,1,1,0,1,0.222,0.077,0.958,Low
TAXP03182,23,221000,Salary,1,1,0,0,0.017,0.059,0.951,Low
TAXP03183,65,389300,Business,1,2,0,1,-0.08,0.267,0.837,Low
TAXP03184,25,976200,Salary+Business,1,1,0,1,0.067,0.136,0.913,Low
TAXP03185,49,1068300,Salary,1,0,0,0,0.056,0.268,0.919,Low
TAXP03186,36,242800,Professional,0,1,0,1,0.248,0.152,0.756,Low
TAXP03187,53,320700,Professional,1,2,0,0,-0.133,0.3,0.875,Low
TAXP03188,58,386200,Salary,1,1,0,0,0.275,0.313,0.915,Low
TAXP03189,59,502600,Multiple,1,1,0,0,0.0,0.456,0.935,Low
TAXP03190,60,243800,Salary+Investments,1,1,3000,1,-0.294,0.504,0.756,Low
TAXP03191,57,233500,Salary,1,3,0,0,-0.093,0.348,0.833,Low
TAXP03192,34,359700,Salary,0,1,86300,0,0.051,0.332,0.287,High
TAXP03193,41,691600,Salary,1,1,17100,0,0.171,0.111,0.873,Low
TAXP03194,53,277800,Salary,1,2,0,0,0.079,0.195,0.882,Low
TAXP03195,28,598000,Business,1,1,0,1,-0.094,0.273,0.887,Low
TAXP03196,46,1392900,Salary+Investments,1,0,0,0,-0.025,0.33,0.98,Low
TAXP03197,44,254600,Salary+Investments,1,1,60400,3,-0.091,0.092,0.484,Medium
TAXP03198,65,560200,Salary,1,0,0,1,0.141,0.294,0.854,Low
TAXP03199,23,1359400,Business,1,2,0,1,0.086,0.103,0.796,Low
TAXP03200,25,481000,Salary,1,1,6600,0,0.198,0.356,0.871,Low
TAXP03201,22,430100,Business,0,0,0,0,-0.183,0.226,0.894,Low
TAXP03202,45,1502200,Salary,1,0,0,0,0.015,0.225,0.965,Low
TAXP03203,45,521400,Multiple,1,0,0,1,0.425,0.435,0.899,Low
TAXP03204,47,1439700,Salary+Investments,0,4,19500,0,0.203,0.308,0.583,Medium
TAXP03205,31,885200,Salary,0,1,0,1,0.053,0.137,0.744,Low
TAXP03206,34,507800,Professional,1,1,0,0,-0.058,0.173,0.977,Low
TAXP03207,39,918100,Business,1,0,0,1,0.277,0.363,0.893,Low
TAXP03208,23,818700,Salary+Business,1,0,0,0,0.345,0.136,0.95,Low
TAXP03209,54,1355600,Business,1,0,20900,0,-0.084,0.309,0.833,Low
TAXP03210,23,438000,Salary,1,1,0,1,-0.069,0.214,0.923,Low
TAXP03211,51,669600,Professional,1,1,0,0,0.145,0.353,0.851,Low
TAXP03212,41,621800,Salary,1,0,12200,0,0.16,0.547,0.863,Low
TAXP03213,65,1079200,Business,1,1,0,1,0.177,0.511,0.843,Low
TAXP03214,52,310700,Salary,1,0,0,0,0.395,0.247,0.98,Low
TAXP03215,42,1351800,Professional,1,2,11800,1,-0.055,0.368,0.785,Low
TAXP03216,52,909300,Salary+Investments,1,1,10800,0,0.106,0.246,0.88,Low
TAXP03217,26,251800,Salary,0,2,0,0,0.215,0.265,0.749,Low
TAXP03218,29,1551400,Salary,1,0,0,0,0.214,0.24,0.952,Low
TAXP03219,43,3247100,Salary+Business,1,1,0,0,-0.004,0.521,0.914,Low
TAXP03220,59,1337100,Salary,1,1,0,0,0.003,0.201,0.883,Low
TAXP03221,57,1816000,Business,1,1,0,0,0.027,0.24,0.942,Low
TAXP03222,37,691200,Professional,1,1,0,2,0.373,0.233,0.802,Low
TAXP03223,33,196500,Salary,1,1,0,2,-0.057,0.109,0.8,Low
TAXP03224,64,172300,Salary+Investments,1,0,0,0,0.048,0.196,0.98,Low
TAXP03225,46,781000,Business,1,1,2200,0,0.224,0.45,0.932,Low
TAXP03226,26,424400,Professional,1,1,900,1,-0.074,0.231,0.887,Low
TAXP03227,31,336500,Salary,1,1,22600,1,0.141,0.244,0.723,Low
TAXP03228,58,621300,Salary,1,2,0,0,-0.204,0.171,0.876,Low
TAXP03229,61,1012500,Salary,1,0,0,1,0.131,0.434,0.876,Low
TAXP03230,61,228400,Salary+Investments,0,2,0,1,0.108,0.223,0.755,Low
TAXP03231,21,470500,Salary+Investments,1,1,0,0,0.126,0.032,0.98,Low
TAXP03232,58,1927700,Salary+Business,1,1,25700,1,-0.039,0.226,0.727,Low
TAXP03233,26,299700,Salary,1,0,0,0,0.136,0.296,0.951,Low
TAXP03234,57,1215900,Business,1,2,0,0,0.094,0.256,0.908,Low
TAXP03235,60,458500,Salary+Business,1,1,0,0,0.308,0.46,0.93,Low
TAXP03236,37,962900,Professional,1,0,0,0,0.202,0.025,0.98,Low
TAXP03237,29,1432300,Salary,1,3,32300,0,-0.132,0.284,0.66,Medium
TAXP03238,53,1108400,Salary+Investments,1,0,0,0,-0.033,0.469,0.98,Low
TAXP03239,24,1250800,Salary,1,0,0,0,0.001,0.168,0.98,Low
TAXP03240,47,283700,Salary,1,0,0,1,0.129,0.2,0.974,Low
TAXP03241,35,1449300,Salary+Investments,1,1,0,0,0.073,0.237,0.949,Low
TAXP03242,40,351800,Business,1,1,0,0,0.072,0.121,0.98,Low
TAXP03243,58,783600,Salary,1,0,0,1,0.551,0.111,0.911,Low
TAXP03244,65,782800,Business,0,0,18000,0,0.018,0.29,0.78,Low
TAXP03245,39,921700,Multiple,0,1,83200,3,0.323,0.262,0.162,High
TAXP03246,34,828500,Salary,1,2,0,0,0.076,0.285,0.864,Low
TAXP03247,58,354000,Salary+Business,1,1,11400,0,-0.249,0.424,0.884,Low
TAXP03248,39,245900,Salary,1,0,0,0,0.131,0.133,0.948,Low
TAXP03249,29,1218100,Salary,1,0,0,0,0.279,0.117,0.979,Low
TAXP03250,61,743100,Business,1,2,0,0,0.201,0.223,0.847,Low
TAXP03251,65,1487000,Business,0,2,6700,0,0.141,0.207,0.769,Low
TAXP03252,34,629400,Salary,0,1,490700,0,0.104,0.208,0.02,High
TAXP03253,28,236300,Salary,1,1,0,1,0.021,0.087,0.823,Low
TAXP03254,27,1303200,Professional,1,1,0,1,0.243,0.346,0.835,Low
TAXP03255,47,497900,Business,1,2,18000,0,0.031,0.25,0.809,Low
TAXP03256,34,831500,Salary+Business,1,0,0,1,-0.002,0.213,0.889,Low
TAXP03257,49,407800,Salary+Investments,0,3,0,3,0.166,0.509,0.554,Medium
TAXP03258,55,2123600,Salary,1,0,0,0,0.052,0.237,0.957,Low
TAXP03259,21,345800,Business,1,0,0,0,0.305,0.281,0.876,Low
TAXP03260,59,509800,Business,1,1,0,1,0.175,0.36,0.878,Low
TAXP03261,22,702300,Business,1,1,0,0,-0.024,0.275,0.907,Low
TAXP03262,26,296100,Salary,1,0,76400,1,-0.083,0.286,0.453,Medium
TAXP03263,53,824600,Salary,1,1,0,0,0.008,0.066,0.913,Low
TAXP03264,48,2074700,Salary,0,1,0,1,0.474,0.267,0.704,Low
TAXP03265,65,456600,Salary,1,1,0,0,0.062,0.48,0.971,Low
TAXP03266,46,863900,Multiple,1,2,0,0,0.221,0.334,0.895,Low
TAXP03267,39,150000,Business,1,1,0,0,-0.109,0.086,0.909,Low
TAXP03268,51,632000,Business,1,1,0,0,-0.073,0.399,0.921,Low
TAXP03269,55,518800,Business,1,0,0,1,0.07,0.238,0.94,Low
TAXP03270,51,360600,Professional,1,1,31300,0,0.372,0.297,0.699,Medium
TAXP03271,37,1416000,Business,1,0,0,2,-0.107,0.159,0.855,Low
TAXP03272,64,513900,Business,1,1,0,1,-0.001,0.59,0.874,Low
TAXP03273,34,572000,Salary+Business,1,1,14900,0,0.244,0.138,0.822,Low
TAXP03274,36,495400,Salary,1,0,0,1,0.355,0.325,0.931,Low
TAXP03275,33,163500,Business,1,0,0,0,0.17,0.34,0.98,Low
TAXP03276,34,287700,Business,1,0,46500,1,0.208,0.182,0.669,Medium
TAXP03277,30,1298500,Salary+Business,1,0,0,0,-0.044,0.074,0.98,Low
TAXP03278,47,150000,Multiple,1,0,0,1,-0.112,0.2,0.968,Low
TAXP03279,53,374400,Salary+Business,1,0,0,0,-0.083,0.666,0.965,Low
TAXP03280,40,487400,Business,1,0,4900,0,-0.04,0.348,0.933,Low
TAXP03281,62,2281000,Salary,1,0,0,0,0.136,0.076,0.958,Low
TAXP03282,42,1130400,Business,1,0,5500,0,-0.095,0.376,0.94,Low
TAXP03283,42,435200,Salary+Investments,1,0,0,1,0.14,0.35,0.95,Low
TAXP03284,24,1662700,Multiple,1,0,0,1,0.05,0.114,0.976,Low
TAXP03285,61,381400,Salary+Investments,0,0,47200,0,0.01,0.134,0.678,Medium
TAXP03286,27,1344200,Salary,0,0,8900,1,0.242,0.426,0.703,Low
TAXP03287,28,244300,Salary+Business,1,0,0,0,-0.053,0.301,0.98,Low
TAXP03288,63,1407700,Salary+Investments,1,0,0,1,0.33,0.151,0.909,Low
TAXP03289,44,485200,Professional,1,1,27700,0,0.233,0.055,0.856,Low
TAXP03290,24,310000,Professional,0,0,0,0,-0.058,0.331,0.8,Low
TAXP03291,40,555900,Business,1,1,0,0,0.292,0.355,0.902,Low
TAXP03292,47,793700,Professional,1,0,0,0,-0.077,0.24,0.98,Low
TAXP03293,21,455200,Salary,1,4,39900,0,0.307,0.344,0.577,Medium
