transaction_id,profile_id,transaction_amount,transaction_type,merchant_category,payment_method,city,transaction_frequency,location_risk_score,device_risk_score,anomaly_score,is_anomaly
TXN047904,TAXP02977,502.42,purchase,education,bank_transfer,Pune,6,0.233,0.075,0.125,0
TXN047905,TAXP03554,535.72,bill_payment,healthcare,wallet,Chennai,2,0.232,0.107,0.234,0
TXN047906,TAXP04028,299.03,merchant_payment,utilities,bank_transfer,Kolkata,4,0.068,0.141,0.021,0
TXN047907,TAXP02030,309.65,purchase,online_services,UPI,Kolkata,3,0.135,0.42,0.185,0
TXN047908,TAXP03497,5135.9,purchase,groceries,card,Chennai,5,0.227,0.367,0.215,0
TXN047909,TAXP04033,222.12,transfer,financial_services,UPI,Chennai,7,0.261,0.237,0.26,1
TXN047910,TAXP04604,137.41,merchant_payment,groceries,UPI,Mumbai,4,0.362,0.238,0.16,0
TXN047911,TAXP04864,580.55,purchase,education,UPI,Delhi,4,0.146,0.116,0.084,0
TXN047912,TAXP02832,50.0,transfer,restaurants,card,Ahmedabad,5,0.171,0.524,0.169,0
TXN047913,TAXP03731,50.0,deposit,healthcare,UPI,Hyderabad,3,0.579,0.028,0.031,0
TXN047914,TAXP04263,85.65,purchase,electronics,bank_transfer,Mumbai,5,0.229,0.055,0.02,0
TXN047915,TAXP00731,595.8,purchase,retail,UPI,Kolkata,4,0.138,0.338,0.116,0
TXN047916,TAXP01584,1004.79,cash_withdrawal,electronics,UPI,Mumbai,8,0.328,0.013,0.257,1
TXN047917,TAXP01499,1542.76,cash_withdrawal,education,cash,Mumbai,5,0.13,0.062,0.081,0
TXN047918,TAXP03718,502.08,bill_payment,travel,UPI,Mumbai,3,0.169,0.356,0.126,0
TXN047919,TAXP01263,67.86,purchase,electronics,UPI,Kolkata,2,0.388,0.097,0.21,0
TXN047920,TAXP02462,323.97,deposit,groceries,bank_transfer,Mumbai,6,0.144,0.14,0.0,0
TXN047921,TAXP00699,692.21,purchase,travel,bank_transfer,Delhi,4,0.217,0.33,0.223,0
TXN047922,TAXP03575,255.0,transfer,retail,bank_transfer,Delhi,2,0.35,0.101,0.141,0
TXN047923,TAXP02795,427.61,transfer,financial_services,bank_transfer,Hyderabad,3,0.124,0.233,0.256,1
TXN047924,TAXP04544,492.28,transfer,groceries,wallet,Kolkata,3,0.32,0.028,0.154,0
TXN047925,TAXP01762,50.0,purchase,restaurants,card,Hyderabad,6,0.353,0.143,0.108,0
TXN047926,TAXP04515,359.09,transfer,online_services,cash,Delhi,3,0.084,0.197,0.049,0
TXN047927,TAXP04125,103.95,purchase,retail,bank_transfer,Mumbai,4,0.369,0.22,0.143,0
TXN047928,TAXP03300,182.81,purchase,retail,card,Bengaluru,3,0.066,0.037,0.039,0
TXN047929,TAXP03457,1901.79,merchant_payment,healthcare,card,Delhi,2,0.25,0.237,0.124,0
TXN047930,TAXP01564,491.74,transfer,retail,UPI,Hyderabad,3,0.372,0.191,0.177,0
TXN047931,TAXP04634,232.9,cash_withdrawal,utilities,card,Kolkata,3,0.327,0.215,0.143,0
TXN047932,TAXP03350,408.59,deposit,groceries,cash,Bengaluru,4,0.558,0.424,0.177,0
TXN047933,TAXP02691,50.0,bill_payment,retail,UPI,Ahmedabad,6,0.31,0.283,0.187,0
TXN047934,TAXP03036,280.38,purchase,groceries,card,Hyderabad,3,0.471,0.204,0.095,0
TXN047935,TAXP00588,532.23,purchase,travel,card,Bengaluru,5,0.207,0.094,0.128,0
TXN047936,TAXP03243,166.47,purchase,restaurants,card,Delhi,4,0.123,0.084,0.0,0
TXN047937,TAXP02419,61.39,purchase,utilities,wallet,Ahmedabad,3,0.208,0.145,0.117,0
TXN047938,TAXP02424,64.2,bill_payment,retail,UPI,Hyderabad,3,0.058,0.127,0.0,0
TXN047939,TAXP01841,50.0,transfer,groceries,UPI,Chennai,1,0.275,0.196,0.196,0
TXN047940,TAXP02912,5589.28,deposit,utilities,card,Kolkata,1,0.324,0.057,0.094,0
TXN047941,TAXP04424,388.43,merchant_payment,utilities,card,Mumbai,4,0.139,0.37,0.109,0
TXN047942,TAXP01908,226.69,transfer,education,UPI,Bengaluru,4,0.055,0.204,0.143,0
TXN047943,TAXP02502,388.02,bill_payment,groceries,wallet,Pune,10,0.254,0.252,0.299,1
TXN047944,TAXP02871,50.0,purchase,online_services,bank_transfer,Pune,3,0.084,0.471,0.044,0
TXN047945,TAXP02162,51.34,merchant_payment,restaurants,UPI,Ahmedabad,6,0.449,0.143,0.086,0
TXN047946,TAXP04558,279.96,purchase,utilities,card,Kolkata,5,0.304,0.055,0.118,0
TXN047947,TAXP00673,437.37,transfer,retail,card,Hyderabad,2,0.361,0.068,0.139,0
TXN047948,TAXP02694,87.4,purchase,travel,UPI,Mumbai,3,0.193,0.166,0.148,0
TXN047949,TAXP01479,76.31,deposit,retail,UPI,Ahmedabad,2,0.12,0.159,0.018,0
TXN047950,TAXP03894,55.77,purchase,groceries,bank_transfer,Delhi,4,0.625,0.424,0.272,1
TXN047951,TAXP00725,69.92,bill_payment,education,bank_transfer,Pune,5,0.149,0.062,0.025,0
TXN047952,TAXP00159,630.58,purchase,groceries,cash,Mumbai,4,0.248,0.249,0.074,0
TXN047953,TAXP00772,246.41,deposit,groceries,UPI,Hyderabad,2,0.061,0.276,0.126,0
TXN047954,TAXP04305,316.04,merchant_payment,travel,UPI,Delhi,6,0.182,0.215,0.0,0
TXN047955,TAXP04477,876.78,deposit,groceries,cash,Kolkata,5,0.128,0.017,0.002,0
TXN047956,TAXP01673,79.72,transfer,utilities,card,Mumbai,3,0.126,0.184,0.126,0
TXN047957,TAXP04515,236.21,cash_withdrawal,online_services,card,Bengaluru,6,0.176,0.192,0.132,0
TXN047958,TAXP00392,163.55,merchant_payment,travel,bank_transfer,Bengaluru,4,0.239,0.046,0.022,0
TXN047959,TAXP03780,175.55,purchase,financial_services,bank_transfer,Mumbai,4,0.121,0.122,0.056,0
TXN047960,TAXP00541,180.53,purchase,groceries,card,Kolkata,3,0.12,0.208,0.0,0
TXN047961,TAXP00360,322.68,deposit,electronics,UPI,Hyderabad,6,0.218,0.058,0.0,0
TXN047962,TAXP04634,128.47,purchase,travel,bank_transfer,Pune,3,0.228,0.194,0.119,0
TXN047963,TAXP03167,122.03,transfer,groceries,bank_transfer,Kolkata,3,0.421,0.242,0.239,0
TXN047964,TAXP03832,19751.2,purchase,utilities,card,Hyderabad,4,0.357,0.132,0.251,1
TXN047965,TAXP01758,3345.22,transfer,education,UPI,Chennai,5,0.094,0.027,0.056,0
TXN047966,TAXP04075,1546.05,cash_withdrawal,retail,bank_transfer,Kolkata,5,0.186,0.313,0.26,1
TXN047967,TAXP03486,2002.27,transfer,electronics,UPI,Mumbai,4,0.056,0.149,0.25,1
TXN047968,TAXP00217,796.01,purchase,retail,UPI,Ahmedabad,6,0.095,0.073,0.0,0
TXN047969,TAXP04680,50.0,cash_withdrawal,education,UPI,Kolkata,3,0.155,0.176,0.0,0
TXN047970,TAXP00199,50.0,purchase,electronics,UPI,Hyderabad,5,0.41,0.36,0.112,0
TXN047971,TAXP04022,714.24,bill_payment,online_services,cash,Hyderabad,7,0.313,0.098,0.018,0
TXN047972,TAXP04528,215.86,purchase,restaurants,wallet,Ahmedabad,3,0.159,0.355,0.047,0
TXN047973,TAXP03667,345.13,purchase,groceries,card,Chennai,3,0.158,0.356,0.083,0
TXN047974,TAXP01684,305.07,deposit,utilities,card,Kolkata,4,0.204,0.354,0.235,0
TXN047975,TAXP03011,521.35,purchase,online_services,card,Mumbai,4,0.411,0.023,0.029,0
TXN047976,TAXP00616,193.29,purchase,retail,bank_transfer,Pune,3,0.037,0.155,0.0,0
TXN047977,TAXP02191,527.85,cash_withdrawal,retail,UPI,Pune,4,0.124,0.269,0.128,0
TXN047978,TAXP01490,333.72,transfer,utilities,wallet,Kolkata,5,0.046,0.049,0.097,0
TXN047979,TAXP01283,50.0,merchant_payment,healthcare,bank_transfer,Chennai,4,0.447,0.123,0.3,1
TXN047980,TAXP03915,50.0,purchase,utilities,UPI,Pune,5,0.237,0.093,0.074,0
TXN047981,TAXP02486,1040.64,purchase,restaurants,UPI,Delhi,3,0.175,0.169,0.111,0
TXN047982,TAXP04326,399.6,merchant_payment,travel,bank_transfer,Pune,6,0.061,0.171,0.0,0
TXN047983,TAXP04290,1670.55,transfer,financial_services,UPI,Ahmedabad,5,0.271,0.09,0.044,0
TXN047984,TAXP01791,126.09,purchase,groceries,UPI,Hyderabad,4,0.113,0.068,0.083,0
TXN047985,TAXP00742,118.85,cash_withdrawal,utilities,bank_transfer,Chennai,5,0.481,0.359,0.162,0
TXN047986,TAXP01921,50.0,merchant_payment,education,bank_transfer,Mumbai,4,0.233,0.076,0.1,0
TXN047987,TAXP00946,127.57,cash_withdrawal,restaurants,bank_transfer,Kolkata,6,0.432,0.148,0.164,0
TXN047988,TAXP04504,2273.3,cash_withdrawal,online_services,UPI,Chennai,2,0.225,0.095,0.039,0
TXN047989,TAXP01372,2148.6,purchase,restaurants,UPI,Kolkata,5,0.141,0.114,0.16,0
TXN047990,TAXP04721,50.0,cash_withdrawal,healthcare,UPI,Delhi,2,0.064,0.331,0.014,0
TXN047991,TAXP00515,112.31,purchase,education,UPI,Chennai,1,0.152,0.643,0.274,1
TXN047992,TAXP01337,989.7,transfer,healthcare,UPI,Ahmedabad,2,0.134,0.105,0.206,0
TXN047993,TAXP01639,50.0,transfer,restaurants,bank_transfer,Pune,4,0.318,0.229,0.261,1
TXN047994,TAXP00665,219.82,transfer,travel,bank_transfer,Mumbai,5,0.388,0.187,0.244,0
TXN047995,TAXP03919,842.85,purchase,education,bank_transfer,Hyderabad,8,0.121,0.084,0.16,0
TXN047996,TAXP00280,350.85,merchant_payment,utilities,card,Bengaluru,6,0.185,0.394,0.139,0
TXN047997,TAXP04740,50.0,bill_payment,healthcare,card,Pune,4,0.437,0.436,0.172,0
TXN047998,TAXP00818,2231.56,merchant_payment,online_services,card,Chennai,5,0.36,0.484,0.273,1
TXN047999,TAXP00654,503.91,transfer,electronics,cash,Pune,5,0.129,0.176,0.135,0
TXN048000,TAXP03586,33597.3,cash_withdrawal,groceries,card,Mumbai,3,0.217,0.205,0.083,0
TXN048001,TAXP00534,456.49,purchase,healthcare,card,Mumbai,3,0.172,0.224,0.019,0
TXN048002,TAXP03277,770.83,purchase,restaurants,card,Pune,3,0.474,0.3,0.109,0
TXN048003,TAXP02634,243.08,cash_withdrawal,healthcare,cash,Delhi,5,0.079,0.243,0.0,0
TXN048004,TAXP01412,1283.62,merchant_payment,healthcare,card,Ahmedabad,4,0.336,0.17,0.226,0
TXN048005,TAXP03827,134.41,purchase,education,bank_transfer,Pune,5,0.176,0.052,0.067,0
TXN048006,TAXP03959,401.11,cash_withdrawal,electronics,cash,Pune,6,0.239,0.262,0.192,0
TXN048007,TAXP00046,180.19,purchase,groceries,card,Hyderabad,3,0.522,0.245,0.107,0
TXN048008,TAXP02277,50.0,purchase,retail,cash,Chennai,2,0.177,0.166,0.079,0
TXN048009,TAXP04541,297.24,transfer,utilities,cash,Pune,5,0.575,0.228,0.126,0
TXN048010,TAXP02163,784.84,purchase,restaurants,card,Mumbai,6,0.563,0.372,0.247,0
TXN048011,TAXP03498,1475.54,cash_withdrawal,electronics,UPI,Hyderabad,6,0.271,0.463,0.238,0
TXN048012,TAXP02402,240.14,bill_payment,restaurants,card,Pune,2,0.229,0.609,0.2,0
TXN048013,TAXP00852,50.0,cash_withdrawal,financial_services,cash,Kolkata,5,0.087,0.298,0.161,0
TXN048014,TAXP03137,423.4,merchant_payment,healthcare,wallet,Delhi,1,0.308,0.132,0.193,0
TXN048015,TAXP00454,598.72,deposit,travel,wallet,Kolkata,3,0.469,0.32,0.146,0
TXN048016,TAXP04923,62.68,transfer,online_services,card,Chennai,3,0.318,0.192,0.202,0
TXN048017,TAXP01833,966.74,purchase,restaurants,card,Hyderabad,3,0.165,0.213,0.071,0
TXN048018,TAXP00730,50.0,merchant_payment,online_services,UPI,Hyderabad,4,0.246,0.248,0.232,0
TXN048019,TAXP03123,329.35,purchase,travel,UPI,Delhi,5,0.127,0.111,0.047,0
TXN048020,TAXP03434,50.0,cash_withdrawal,financial_services,bank_transfer,Bengaluru,3,0.151,0.525,0.128,0
TXN048021,TAXP04729,568.18,merchant_payment,utilities,UPI,Kolkata,3,0.172,0.276,0.172,0
TXN048022,TAXP02450,6583.57,transfer,retail,card,Ahmedabad,4,0.089,0.267,0.199,0
TXN048023,TAXP00394,749.22,transfer,education,UPI,Ahmedabad,3,0.176,0.126,0.13,0
TXN048024,TAXP00846,135.56,merchant_payment,electronics,card,Kolkata,7,0.297,0.222,0.106,0
TXN048025,TAXP01219,50.0,transfer,groceries,cash,Mumbai,4,0.355,0.237,0.159,0
TXN048026,TAXP01295,259.8,merchant_payment,online_services,bank_transfer,Pune,5,0.16,0.507,0.026,0
TXN048027,TAXP00457,640.2,purchase,electronics,bank_transfer,Delhi,4,0.114,0.398,0.113,0
TXN048028,TAXP00529,50.0,merchant_payment,online_services,cash,Ahmedabad,3,0.433,0.124,0.122,0
TXN048029,TAXP00873,483.76,purchase,financial_services,UPI,Hyderabad,4,0.262,0.091,0.032,0
TXN048030,TAXP00469,1819.63,cash_withdrawal,retail,UPI,Pune,5,0.015,0.064,0.108,0
TXN048031,TAXP04339,57.89,purchase,education,bank_transfer,Hyderabad,2,0.036,0.07,0.042,0
TXN048032,TAXP03543,381.17,merchant_payment,healthcare,card,Pune,4,0.386,0.204,0.187,0
TXN048033,TAXP03221,414.58,merchant_payment,groceries,cash,Hyderabad,3,0.28,0.222,0.236,0
TXN048034,TAXP03032,1377.8,bill_payment,financial_services,UPI,Mumbai,7,0.14,0.295,0.066,0
TXN048035,TAXP01503,3854.84,bill_payment,retail,cash,Pune,6,0.259,0.026,0.189,0
TXN048036,TAXP01172,77.24,purchase,restaurants,wallet,Hyderabad,4,0.348,0.329,0.109,0
TXN048037,TAXP01747,50.0,merchant_payment,restaurants,cash,Bengaluru,7,0.339,0.147,0.046,0
TXN048038,TAXP01427,599.62,transfer,education,UPI,Pune,6,0.07,0.059,0.073,0
TXN048039,TAXP00444,5605.75,cash_withdrawal,restaurants,UPI,Kolkata,2,0.2,0.21,0.085,0
TXN048040,TAXP03504,148.16,transfer,healthcare,wallet,Delhi,4,0.09,0.066,0.054,0
TXN048041,TAXP00982,108.27,bill_payment,utilities,UPI,Chennai,2,0.611,0.086,0.138,0
TXN048042,TAXP01989,120.82,purchase,online_services,UPI,Chennai,3,0.251,0.302,0.14,0
TXN048043,TAXP02111,5520.9,transfer,electronics,cash,Delhi,2,0.262,0.217,0.255,1
TXN048044,TAXP04470,50.0,bill_payment,online_services,UPI,Ahmedabad,5,0.142,0.056,0.111,0
TXN048045,TAXP02625,535.23,bill_payment,electronics,card,Pune,5,0.204,0.083,0.117,0
TXN048046,TAXP04446,50.0,cash_withdrawal,electronics,card,Delhi,5,0.132,0.08,0.02,0
TXN048047,TAXP02213,612.18,merchant_payment,education,wallet,Delhi,3,0.084,0.215,0.173,0
TXN048048,TAXP03736,322.03,transfer,retail,card,Mumbai,8,0.307,0.203,0.34,1
TXN048049,TAXP02030,148.92,bill_payment,travel,UPI,Chennai,3,0.26,0.143,0.083,0
TXN048050,TAXP02154,56.09,deposit,retail,card,Chennai,9,0.32,0.366,0.174,0
TXN048051,TAXP03679,70.0,bill_payment,retail,UPI,Bengaluru,2,0.324,0.29,0.162,0
TXN048052,TAXP00902,446.34,purchase,healthcare,card,Mumbai,5,0.158,0.198,0.151,0
TXN048053,TAXP00867,1157.64,purchase,utilities,wallet,Pune,4,0.063,0.069,0.059,0
TXN048054,TAXP00838,82.19,purchase,online_services,card,Delhi,1,0.221,0.21,0.1,0
TXN048055,TAXP01421,53.61,purchase,retail,UPI,Kolkata,3,0.425,0.43,0.194,0
TXN048056,TAXP00292,368.11,purchase,retail,card,Ahmedabad,3,0.242,0.089,0.127,0
TXN048057,TAXP00272,2838.26,deposit,retail,UPI,Hyderabad,3,0.174,0.311,0.131,0
TXN048058,TAXP04535,50.0,transfer,online_services,UPI,Mumbai,3,0.222,0.223,0.189,0
TXN048059,TAXP03414,77.73,merchant_payment,retail,bank_transfer,Kolkata,4,0.229,0.073,0.165,0
TXN048060,TAXP03271,253.88,merchant_payment,restaurants,card,Bengaluru,6,0.098,0.387,0.148,0
TXN048061,TAXP04691,3173.77,cash_withdrawal,retail,UPI,Chennai,6,0.121,0.305,0.089,0
TXN048062,TAXP03764,411.33,cash_withdrawal,groceries,card,Delhi,4,0.47,0.191,0.157,0
TXN048063,TAXP01867,58.07,cash_withdrawal,healthcare,card,Kolkata,3,0.389,0.031,0.149,0
TXN048064,TAXP00898,67.16,transfer,online_services,UPI,Delhi,5,0.243,0.22,0.143,0
TXN048065,TAXP03157,1130.4,cash_withdrawal,utilities,bank_transfer,Pune,4,0.256,0.134,0.124,0
TXN048066,TAXP02559,117.34,merchant_payment,travel,bank_transfer,Chennai,6,0.133,0.293,0.191,0
TXN048067,TAXP03465,526.68,purchase,electronics,card,Delhi,3,0.106,0.084,0.0,0
TXN048068,TAXP00150,50.0,transfer,healthcare,UPI,Pune,2,0.208,0.333,0.301,1
TXN048069,TAXP04461,286.27,merchant_payment,healthcare,card,Hyderabad,6,0.03,0.044,0.0,0
TXN048070,TAXP01455,312.16,bill_payment,retail,bank_transfer,Ahmedabad,5,0.221,0.167,0.06,0
TXN048071,TAXP00611,50.0,merchant_payment,financial_services,cash,Pune,3,0.08,0.032,0.172,0
TXN048072,TAXP01975,50.0,deposit,online_services,UPI,Pune,2,0.265,0.495,0.172,0
TXN048073,TAXP00709,273.03,merchant_payment,healthcare,UPI,Chennai,5,0.094,0.247,0.099,0
TXN048074,TAXP00946,53.83,purchase,education,UPI,Mumbai,3,0.498,0.027,0.186,0
TXN048075,TAXP01860,50.0,bill_payment,financial_services,card,Chennai,3,0.259,0.236,0.1,0
TXN048076,TAXP04630,78.7,merchant_payment,retail,bank_transfer,Delhi,3,0.107,0.132,0.078,0
TXN048077,TAXP01513,870.69,purchase,electronics,bank_transfer,Pune,6,0.286,0.089,0.064,0
TXN048078,TAXP00240,105.28,deposit,healthcare,UPI,Hyderabad,2,0.055,0.127,0.079,0
TXN048079,TAXP00638,50.0,cash_withdrawal,education,UPI,Pune,7,0.327,0.373,0.133,0
TXN048080,TAXP00539,56.06,transfer,groceries,card,Delhi,4,0.188,0.112,0.163,0
TXN048081,TAXP04626,11527.22,merchant_payment,utilities,UPI,Bengaluru,5,0.155,0.048,0.102,0
TXN048082,TAXP04628,796.58,purchase,online_services,UPI,Hyderabad,8,0.225,0.334,0.25,1
TXN048083,TAXP04490,3303.56,purchase,education,UPI,Ahmedabad,5,0.283,0.217,0.19,0
TXN048084,TAXP04379,595.23,cash_withdrawal,travel,card,Chennai,2,0.249,0.148,0.086,0
TXN048085,TAXP03693,529.34,deposit,online_services,UPI,Pune,2,0.225,0.018,0.222,0
TXN048086,TAXP04281,89.44,purchase,retail,wallet,Kolkata,2,0.389,0.281,0.057,0
TXN048087,TAXP01341,50.0,deposit,retail,card,Mumbai,3,0.438,0.108,0.159,0
TXN048088,TAXP03415,196.07,cash_withdrawal,travel,UPI,Pune,3,0.129,0.177,0.0,0
TXN048089,TAXP02428,85.57,purchase,travel,cash,Mumbai,2,0.056,0.234,0.083,0
TXN048090,TAXP00789,360.47,purchase,utilities,UPI,Bengaluru,4,0.335,0.094,0.201,0
TXN048091,TAXP03647,9314.22,purchase,travel,wallet,Kolkata,7,0.367,0.101,0.152,0
TXN048092,TAXP03243,1531.62,cash_withdrawal,utilities,card,Mumbai,3,0.288,0.211,0.173,0
TXN048093,TAXP00942,373.34,transfer,utilities,UPI,Mumbai,3,0.153,0.115,0.099,0
TXN048094,TAXP04603,259.5,bill_payment,groceries,wallet,Ahmedabad,6,0.107,0.493,0.114,0
TXN048095,TAXP00384,50.0,bill_payment,restaurants,UPI,Delhi,4,0.035,0.218,0.17,0
TXN048096,TAXP03806,525.66,purchase,healthcare,bank_transfer,Kolkata,4,0.129,0.22,0.123,0
TXN048097,TAXP02940,106.38,bill_payment,utilities,card,Bengaluru,4,0.316,0.167,0.057,0
TXN048098,TAXP01753,1397.4,purchase,retail,UPI,Mumbai,2,0.426,0.258,0.121,0
TXN048099,TAXP01004,5796.8,cash_withdrawal,travel,card,Bengaluru,5,0.38,0.065,0.17,0
TXN048100,TAXP04001,1129.4,merchant_payment,travel,UPI,Pune,6,0.244,0.286,0.056,0
TXN048101,TAXP04703,50.0,transfer,online_services,wallet,Chennai,2,0.6,0.211,0.18,0
TXN048102,TAXP00933,781.82,cash_withdrawal,retail,UPI,Mumbai,11,0.468,0.228,0.256,1
TXN048103,TAXP02142,189.44,cash_withdrawal,restaurants,cash,Ahmedabad,2,0.295,0.213,0.175,0
TXN048104,TAXP04041,340.96,transfer,utilities,wallet,Pune,6,0.109,0.407,0.207,0
TXN048105,TAXP02329,92.63,purchase,online_services,cash,Bengaluru,2,0.085,0.195,0.139,0
TXN048106,TAXP00424,50.0,purchase,retail,cash,Kolkata,8,0.244,0.394,0.335,1
TXN048107,TAXP04478,52.98,merchant_payment,healthcare,bank_transfer,Pune,2,0.182,0.132,0.039,0
TXN048108,TAXP00679,60.37,merchant_payment,groceries,wallet,Chennai,3,0.088,0.257,0.07,0
TXN048109,TAXP04220,64.9,purchase,groceries,bank_transfer,Hyderabad,8,0.263,0.072,0.178,0
TXN048110,TAXP01204,6030.28,bill_payment,education,card,Hyderabad,3,0.128,0.045,0.026,0
TXN048111,TAXP00684,157.44,bill_payment,retail,cash,Chennai,4,0.401,0.133,0.176,0
TXN048112,TAXP02021,50.0,transfer,groceries,card,Kolkata,7,0.161,0.149,0.055,0
TXN048113,TAXP04034,14459.34,purchase,healthcare,UPI,Ahmedabad,2,0.082,0.277,0.141,0
TXN048114,TAXP04500,262.19,cash_withdrawal,utilities,bank_transfer,Mumbai,5,0.299,0.307,0.145,0
TXN048115,TAXP00557,55.88,merchant_payment,retail,UPI,Pune,4,0.152,0.219,0.215,0
TXN048116,TAXP00356,117.0,cash_withdrawal,retail,card,Delhi,3,0.197,0.339,0.091,0
TXN048117,TAXP01150,952.45,bill_payment,retail,UPI,Chennai,5,0.277,0.161,0.102,0
TXN048118,TAXP03445,50.0,purchase,healthcare,UPI,Chennai,5,0.491,0.231,0.188,0
TXN048119,TAXP02026,1034.66,cash_withdrawal,retail,cash,Delhi,6,0.022,0.023,0.09,0
TXN048120,TAXP04301,50.0,cash_withdrawal,electronics,card,Ahmedabad,5,0.29,0.165,0.008,0
TXN048121,TAXP02662,716.87,bill_payment,healthcare,card,Kolkata,2,0.106,0.16,0.104,0
TXN048122,TAXP00554,1023.2,purchase,online_services,UPI,Kolkata,7,0.234,0.153,0.148,0
TXN048123,TAXP00755,445.72,purchase,financial_services,card,Pune,5,0.128,0.115,0.123,0
TXN048124,TAXP03938,332.92,purchase,education,bank_transfer,Kolkata,5,0.275,0.298,0.075,0
TXN048125,TAXP03725,50.0,bill_payment,travel,card,Hyderabad,4,0.193,0.135,0.0,0
TXN048126,TAXP00638,276.31,purchase,education,card,Mumbai,4,0.251,0.387,0.126,0
TXN048127,TAXP01195,839.98,purchase,restaurants,UPI,Mumbai,2,0.313,0.085,0.069,0
TXN048128,TAXP04705,62.36,transfer,electronics,bank_transfer,Bengaluru,4,0.09,0.055,0.212,0
TXN048129,TAXP00563,376.62,bill_payment,financial_services,UPI,Mumbai,4,0.21,0.064,0.13,0
TXN048130,TAXP03824,2136.19,purchase,utilities,card,Hyderabad,5,0.132,0.043,0.018,0
TXN048131,TAXP01429,563.85,deposit,restaurants,UPI,Kolkata,7,0.31,0.339,0.102,0
TXN048132,TAXP01684,8644.25,transfer,groceries,wallet,Pune,2,0.384,0.109,0.187,0
TXN048133,TAXP00638,226.59,bill_payment,restaurants,UPI,Pune,6,0.287,0.301,0.076,0
TXN048134,TAXP00862,474.34,purchase,retail,UPI,Pune,3,0.237,0.134,0.06,0
TXN048135,TAXP04428,50.0,purchase,retail,cash,Hyderabad,2,0.369,0.259,0.182,0
TXN048136,TAXP00755,2262.78,purchase,online_services,UPI,Ahmedabad,4,0.394,0.068,0.132,0
TXN048137,TAXP03943,364.27,transfer,groceries,UPI,Delhi,1,0.345,0.15,0.103,0
TXN048138,TAXP00069,164.45,purchase,education,wallet,Mumbai,3,0.132,0.213,0.029,0
TXN048139,TAXP01036,251.87,merchant_payment,groceries,card,Bengaluru,8,0.084,0.124,0.187,0
TXN048140,TAXP04244,593.46,bill_payment,retail,UPI,Kolkata,7,0.185,0.097,0.081,0
TXN048141,TAXP03941,91.55,purchase,education,bank_transfer,Chennai,6,0.378,0.054,0.073,0
TXN048142,TAXP04845,416.46,merchant_payment,healthcare,card,Chennai,5,0.11,0.019,0.065,0
TXN048143,TAXP00828,101.57,purchase,restaurants,UPI,Hyderabad,5,0.276,0.077,0.149,0
TXN048144,TAXP03295,206.83,bill_payment,financial_services,UPI,Hyderabad,4,0.354,0.217,0.239,0
TXN048145,TAXP02366,10057.87,cash_withdrawal,groceries,UPI,Ahmedabad,2,0.234,0.133,0.104,0
TXN048146,TAXP02460,593.01,merchant_payment,travel,cash,Bengaluru,3,0.096,0.132,0.099,0
TXN048147,TAXP03492,74.39,purchase,financial_services,UPI,Delhi,3,0.41,0.166,0.093,0
TXN048148,TAXP03742,329.55,purchase,retail,UPI,Chennai,4,0.466,0.113,0.153,0
TXN048149,TAXP02397,83.31,cash_withdrawal,groceries,UPI,Kolkata,3,0.139,0.161,0.082,0
TXN048150,TAXP02514,1432.07,transfer,online_services,UPI,Delhi,4,0.052,0.355,0.271,1
TXN048151,TAXP03982,99.32,merchant_payment,travel,UPI,Mumbai,4,0.261,0.144,0.162,0
TXN048152,TAXP02629,65.62,purchase,groceries,UPI,Pune,3,0.449,0.202,0.148,0
TXN048153,TAXP02406,167.48,transfer,online_services,cash,Bengaluru,3,0.179,0.137,0.149,0
TXN048154,TAXP03978,395.75,bill_payment,utilities,UPI,Ahmedabad,7,0.097,0.134,0.083,0
TXN048155,TAXP01468,931.91,cash_withdrawal,groceries,bank_transfer,Delhi,5,0.223,0.207,0.106,0
TXN048156,TAXP03944,288.93,purchase,restaurants,UPI,Ahmedabad,3,0.314,0.087,0.007,0
TXN048157,TAXP04386,50.0,cash_withdrawal,restaurants,UPI,Pune,3,0.063,0.053,0.0,0
TXN048158,TAXP02051,5499.97,cash_withdrawal,groceries,card,Delhi,6,0.067,0.058,0.137,0
TXN048159,TAXP00808,1296.76,cash_withdrawal,travel,UPI,Chennai,2,0.105,0.239,0.029,0
TXN048160,TAXP02653,390.2,deposit,online_services,bank_transfer,Hyderabad,3,0.213,0.188,0.084,0
TXN048161,TAXP00946,1051.51,merchant_payment,online_services,UPI,Ahmedabad,5,0.2,0.35,0.184,0
TXN048162,TAXP02107,93.86,purchase,travel,UPI,Mumbai,5,0.192,0.308,0.108,0
TXN048163,TAXP02945,363.81,cash_withdrawal,groceries,wallet,Ahmedabad,4,0.035,0.068,0.0,0
TXN048164,TAXP04492,50.0,purchase,healthcare,UPI,Delhi,2,0.024,0.259,0.105,0
TXN048165,TAXP01556,387.29,transfer,education,cash,Bengaluru,4,0.179,0.371,0.316,1
TXN048166,TAXP04092,207.59,purchase,groceries,bank_transfer,Delhi,4,0.361,0.261,0.122,0
TXN048167,TAXP04594,324.52,purchase,restaurants,bank_transfer,Hyderabad,3,0.161,0.101,0.111,0
